A,B
./datasets/original/C2_TrainDev/trainA/49190.png,./datasets/original/C2_TrainDev/trainB/49190.png
./datasets/original/C2_TrainDev/trainA/39741.png,./datasets/original/C2_TrainDev/trainB/39741.png
./datasets/original/C2_TrainDev/trainA/19641.png,./datasets/original/C2_TrainDev/trainB/19641.png
./datasets/original/C2_TrainDev/trainA/47230.png,./datasets/original/C2_TrainDev/trainB/47230.png
./datasets/original/C2_TrainDev/trainA/49627.png,./datasets/original/C2_TrainDev/trainB/49627.png
./datasets/original/C2_TrainDev/trainA/03005.png,./datasets/original/C2_TrainDev/trainB/03005.png
./datasets/original/C2_TrainDev/trainA/09801.png,./datasets/original/C2_TrainDev/trainB/09801.png
./datasets/original/C2_TrainDev/trainA/04889.png,./datasets/original/C2_TrainDev/trainB/04889.png
./datasets/original/C2_TrainDev/trainA/13571.png,./datasets/original/C2_TrainDev/trainB/13571.png
./datasets/original/C2_TrainDev/trainA/03187.png,./datasets/original/C2_TrainDev/trainB/03187.png
./datasets/original/C2_TrainDev/trainA/36185.png,./datasets/original/C2_TrainDev/trainB/36185.png
./datasets/original/C2_TrainDev/trainA/08237.png,./datasets/original/C2_TrainDev/trainB/08237.png
./datasets/original/C2_TrainDev/trainA/46264.png,./datasets/original/C2_TrainDev/trainB/46264.png
./datasets/original/C2_TrainDev/trainA/21733.png,./datasets/original/C2_TrainDev/trainB/21733.png
./datasets/original/C2_TrainDev/trainA/35856.png,./datasets/original/C2_TrainDev/trainB/35856.png
./datasets/original/C2_TrainDev/trainA/25307.png,./datasets/original/C2_TrainDev/trainB/25307.png
./datasets/original/C2_TrainDev/trainA/43174.png,./datasets/original/C2_TrainDev/trainB/43174.png
./datasets/original/C2_TrainDev/trainA/19300.png,./datasets/original/C2_TrainDev/trainB/19300.png
./datasets/original/C2_TrainDev/trainA/14684.png,./datasets/original/C2_TrainDev/trainB/14684.png
./datasets/original/C2_TrainDev/trainA/26796.png,./datasets/original/C2_TrainDev/trainB/26796.png
./datasets/original/C2_TrainDev/trainA/03100.png,./datasets/original/C2_TrainDev/trainB/03100.png
./datasets/original/C2_TrainDev/trainA/11884.png,./datasets/original/C2_TrainDev/trainB/11884.png
./datasets/original/C2_TrainDev/trainA/28931.png,./datasets/original/C2_TrainDev/trainB/28931.png
./datasets/original/C2_TrainDev/trainA/06400.png,./datasets/original/C2_TrainDev/trainB/06400.png
./datasets/original/C2_TrainDev/trainA/41706.png,./datasets/original/C2_TrainDev/trainB/41706.png
./datasets/original/C2_TrainDev/trainA/08723.png,./datasets/original/C2_TrainDev/trainB/08723.png
./datasets/original/C2_TrainDev/trainA/13013.png,./datasets/original/C2_TrainDev/trainB/13013.png
./datasets/original/C2_TrainDev/trainA/08223.png,./datasets/original/C2_TrainDev/trainB/08223.png
./datasets/original/C2_TrainDev/trainA/22347.png,./datasets/original/C2_TrainDev/trainB/22347.png
./datasets/original/C2_TrainDev/trainA/36178.png,./datasets/original/C2_TrainDev/trainB/36178.png
./datasets/original/C2_TrainDev/trainA/22601.png,./datasets/original/C2_TrainDev/trainB/22601.png
./datasets/original/C2_TrainDev/trainA/13773.png,./datasets/original/C2_TrainDev/trainB/13773.png
./datasets/original/C2_TrainDev/trainA/48637.png,./datasets/original/C2_TrainDev/trainB/48637.png
./datasets/original/C2_TrainDev/trainA/06015.png,./datasets/original/C2_TrainDev/trainB/06015.png
./datasets/original/C2_TrainDev/trainA/30669.png,./datasets/original/C2_TrainDev/trainB/30669.png
./datasets/original/C2_TrainDev/trainA/14981.png,./datasets/original/C2_TrainDev/trainB/14981.png
./datasets/original/C2_TrainDev/trainA/09433.png,./datasets/original/C2_TrainDev/trainB/09433.png
./datasets/original/C2_TrainDev/trainA/39458.png,./datasets/original/C2_TrainDev/trainB/39458.png
./datasets/original/C2_TrainDev/trainA/23562.png,./datasets/original/C2_TrainDev/trainB/23562.png
./datasets/original/C2_TrainDev/trainA/41281.png,./datasets/original/C2_TrainDev/trainB/41281.png
./datasets/original/C2_TrainDev/trainA/00299.png,./datasets/original/C2_TrainDev/trainB/00299.png
./datasets/original/C2_TrainDev/trainA/36847.png,./datasets/original/C2_TrainDev/trainB/36847.png
./datasets/original/C2_TrainDev/trainA/41132.png,./datasets/original/C2_TrainDev/trainB/41132.png
./datasets/original/C2_TrainDev/trainA/38812.png,./datasets/original/C2_TrainDev/trainB/38812.png
./datasets/original/C2_TrainDev/trainA/00823.png,./datasets/original/C2_TrainDev/trainB/00823.png
./datasets/original/C2_TrainDev/trainA/31391.png,./datasets/original/C2_TrainDev/trainB/31391.png
./datasets/original/C2_TrainDev/trainA/17514.png,./datasets/original/C2_TrainDev/trainB/17514.png
./datasets/original/C2_TrainDev/trainA/22217.png,./datasets/original/C2_TrainDev/trainB/22217.png
./datasets/original/C2_TrainDev/trainA/19777.png,./datasets/original/C2_TrainDev/trainB/19777.png
./datasets/original/C2_TrainDev/trainA/36148.png,./datasets/original/C2_TrainDev/trainB/36148.png
./datasets/original/C2_TrainDev/trainA/22760.png,./datasets/original/C2_TrainDev/trainB/22760.png
./datasets/original/C2_TrainDev/trainA/32892.png,./datasets/original/C2_TrainDev/trainB/32892.png
./datasets/original/C2_TrainDev/trainA/11506.png,./datasets/original/C2_TrainDev/trainB/11506.png
./datasets/original/C2_TrainDev/trainA/27952.png,./datasets/original/C2_TrainDev/trainB/27952.png
./datasets/original/C2_TrainDev/trainA/20398.png,./datasets/original/C2_TrainDev/trainB/20398.png
./datasets/original/C2_TrainDev/trainA/11616.png,./datasets/original/C2_TrainDev/trainB/11616.png
./datasets/original/C2_TrainDev/trainA/31768.png,./datasets/original/C2_TrainDev/trainB/31768.png
./datasets/original/C2_TrainDev/trainA/48159.png,./datasets/original/C2_TrainDev/trainB/48159.png
./datasets/original/C2_TrainDev/trainA/30794.png,./datasets/original/C2_TrainDev/trainB/30794.png
./datasets/original/C2_TrainDev/trainA/22689.png,./datasets/original/C2_TrainDev/trainB/22689.png
./datasets/original/C2_TrainDev/trainA/13393.png,./datasets/original/C2_TrainDev/trainB/13393.png
./datasets/original/C2_TrainDev/trainA/11447.png,./datasets/original/C2_TrainDev/trainB/11447.png
./datasets/original/C2_TrainDev/trainA/46971.png,./datasets/original/C2_TrainDev/trainB/46971.png
./datasets/original/C2_TrainDev/trainA/09372.png,./datasets/original/C2_TrainDev/trainB/09372.png
./datasets/original/C2_TrainDev/trainA/10441.png,./datasets/original/C2_TrainDev/trainB/10441.png
./datasets/original/C2_TrainDev/trainA/05198.png,./datasets/original/C2_TrainDev/trainB/05198.png
./datasets/original/C2_TrainDev/trainA/21386.png,./datasets/original/C2_TrainDev/trainB/21386.png
./datasets/original/C2_TrainDev/trainA/24069.png,./datasets/original/C2_TrainDev/trainB/24069.png
./datasets/original/C2_TrainDev/trainA/39425.png,./datasets/original/C2_TrainDev/trainB/39425.png
./datasets/original/C2_TrainDev/trainA/34696.png,./datasets/original/C2_TrainDev/trainB/34696.png
./datasets/original/C2_TrainDev/trainA/10792.png,./datasets/original/C2_TrainDev/trainB/10792.png
./datasets/original/C2_TrainDev/trainA/34290.png,./datasets/original/C2_TrainDev/trainB/34290.png
./datasets/original/C2_TrainDev/trainA/14715.png,./datasets/original/C2_TrainDev/trainB/14715.png
./datasets/original/C2_TrainDev/trainA/46503.png,./datasets/original/C2_TrainDev/trainB/46503.png
./datasets/original/C2_TrainDev/trainA/37567.png,./datasets/original/C2_TrainDev/trainB/37567.png
./datasets/original/C2_TrainDev/trainA/02403.png,./datasets/original/C2_TrainDev/trainB/02403.png
./datasets/original/C2_TrainDev/trainA/13996.png,./datasets/original/C2_TrainDev/trainB/13996.png
./datasets/original/C2_TrainDev/trainA/31046.png,./datasets/original/C2_TrainDev/trainB/31046.png
./datasets/original/C2_TrainDev/trainA/23983.png,./datasets/original/C2_TrainDev/trainB/23983.png
./datasets/original/C2_TrainDev/trainA/29291.png,./datasets/original/C2_TrainDev/trainB/29291.png
./datasets/original/C2_TrainDev/trainA/00102.png,./datasets/original/C2_TrainDev/trainB/00102.png
./datasets/original/C2_TrainDev/trainA/48867.png,./datasets/original/C2_TrainDev/trainB/48867.png
./datasets/original/C2_TrainDev/trainA/07154.png,./datasets/original/C2_TrainDev/trainB/07154.png
./datasets/original/C2_TrainDev/trainA/34374.png,./datasets/original/C2_TrainDev/trainB/34374.png
./datasets/original/C2_TrainDev/trainA/39167.png,./datasets/original/C2_TrainDev/trainB/39167.png
./datasets/original/C2_TrainDev/trainA/34995.png,./datasets/original/C2_TrainDev/trainB/34995.png
./datasets/original/C2_TrainDev/trainA/16805.png,./datasets/original/C2_TrainDev/trainB/16805.png
./datasets/original/C2_TrainDev/trainA/30390.png,./datasets/original/C2_TrainDev/trainB/30390.png
./datasets/original/C2_TrainDev/trainA/47982.png,./datasets/original/C2_TrainDev/trainB/47982.png
./datasets/original/C2_TrainDev/trainA/30159.png,./datasets/original/C2_TrainDev/trainB/30159.png
./datasets/original/C2_TrainDev/trainA/16901.png,./datasets/original/C2_TrainDev/trainB/16901.png
./datasets/original/C2_TrainDev/trainA/24366.png,./datasets/original/C2_TrainDev/trainB/24366.png
./datasets/original/C2_TrainDev/trainA/07655.png,./datasets/original/C2_TrainDev/trainB/07655.png
./datasets/original/C2_TrainDev/trainA/19746.png,./datasets/original/C2_TrainDev/trainB/19746.png
./datasets/original/C2_TrainDev/trainA/01439.png,./datasets/original/C2_TrainDev/trainB/01439.png
./datasets/original/C2_TrainDev/trainA/30880.png,./datasets/original/C2_TrainDev/trainB/30880.png
./datasets/original/C2_TrainDev/trainA/05345.png,./datasets/original/C2_TrainDev/trainB/05345.png
./datasets/original/C2_TrainDev/trainA/16063.png,./datasets/original/C2_TrainDev/trainB/16063.png
./datasets/original/C2_TrainDev/trainA/20234.png,./datasets/original/C2_TrainDev/trainB/20234.png
./datasets/original/C2_TrainDev/trainA/12805.png,./datasets/original/C2_TrainDev/trainB/12805.png
./datasets/original/C2_TrainDev/trainA/21975.png,./datasets/original/C2_TrainDev/trainB/21975.png
./datasets/original/C2_TrainDev/trainA/17369.png,./datasets/original/C2_TrainDev/trainB/17369.png
./datasets/original/C2_TrainDev/trainA/20246.png,./datasets/original/C2_TrainDev/trainB/20246.png
./datasets/original/C2_TrainDev/trainA/31874.png,./datasets/original/C2_TrainDev/trainB/31874.png
./datasets/original/C2_TrainDev/trainA/31043.png,./datasets/original/C2_TrainDev/trainB/31043.png
./datasets/original/C2_TrainDev/trainA/27406.png,./datasets/original/C2_TrainDev/trainB/27406.png
./datasets/original/C2_TrainDev/trainA/16633.png,./datasets/original/C2_TrainDev/trainB/16633.png
./datasets/original/C2_TrainDev/trainA/28905.png,./datasets/original/C2_TrainDev/trainB/28905.png
./datasets/original/C2_TrainDev/trainA/34214.png,./datasets/original/C2_TrainDev/trainB/34214.png
./datasets/original/C2_TrainDev/trainA/39072.png,./datasets/original/C2_TrainDev/trainB/39072.png
./datasets/original/C2_TrainDev/trainA/48471.png,./datasets/original/C2_TrainDev/trainB/48471.png
./datasets/original/C2_TrainDev/trainA/21459.png,./datasets/original/C2_TrainDev/trainB/21459.png
./datasets/original/C2_TrainDev/trainA/12406.png,./datasets/original/C2_TrainDev/trainB/12406.png
./datasets/original/C2_TrainDev/trainA/10355.png,./datasets/original/C2_TrainDev/trainB/10355.png
./datasets/original/C2_TrainDev/trainA/03339.png,./datasets/original/C2_TrainDev/trainB/03339.png
./datasets/original/C2_TrainDev/trainA/36785.png,./datasets/original/C2_TrainDev/trainB/36785.png
./datasets/original/C2_TrainDev/trainA/06582.png,./datasets/original/C2_TrainDev/trainB/06582.png
./datasets/original/C2_TrainDev/trainA/08914.png,./datasets/original/C2_TrainDev/trainB/08914.png
./datasets/original/C2_TrainDev/trainA/12358.png,./datasets/original/C2_TrainDev/trainB/12358.png
./datasets/original/C2_TrainDev/trainA/27807.png,./datasets/original/C2_TrainDev/trainB/27807.png
./datasets/original/C2_TrainDev/trainA/42788.png,./datasets/original/C2_TrainDev/trainB/42788.png
./datasets/original/C2_TrainDev/trainA/12489.png,./datasets/original/C2_TrainDev/trainB/12489.png
./datasets/original/C2_TrainDev/trainA/20971.png,./datasets/original/C2_TrainDev/trainB/20971.png
./datasets/original/C2_TrainDev/trainA/16681.png,./datasets/original/C2_TrainDev/trainB/16681.png
./datasets/original/C2_TrainDev/trainA/19942.png,./datasets/original/C2_TrainDev/trainB/19942.png
./datasets/original/C2_TrainDev/trainA/34750.png,./datasets/original/C2_TrainDev/trainB/34750.png
./datasets/original/C2_TrainDev/trainA/14510.png,./datasets/original/C2_TrainDev/trainB/14510.png
./datasets/original/C2_TrainDev/trainA/41669.png,./datasets/original/C2_TrainDev/trainB/41669.png
./datasets/original/C2_TrainDev/trainA/24538.png,./datasets/original/C2_TrainDev/trainB/24538.png
./datasets/original/C2_TrainDev/trainA/26589.png,./datasets/original/C2_TrainDev/trainB/26589.png
./datasets/original/C2_TrainDev/trainA/22928.png,./datasets/original/C2_TrainDev/trainB/22928.png
./datasets/original/C2_TrainDev/trainA/13076.png,./datasets/original/C2_TrainDev/trainB/13076.png
./datasets/original/C2_TrainDev/trainA/32958.png,./datasets/original/C2_TrainDev/trainB/32958.png
./datasets/original/C2_TrainDev/trainA/16596.png,./datasets/original/C2_TrainDev/trainB/16596.png
./datasets/original/C2_TrainDev/trainA/21849.png,./datasets/original/C2_TrainDev/trainB/21849.png
./datasets/original/C2_TrainDev/trainA/45236.png,./datasets/original/C2_TrainDev/trainB/45236.png
./datasets/original/C2_TrainDev/trainA/35082.png,./datasets/original/C2_TrainDev/trainB/35082.png
./datasets/original/C2_TrainDev/trainA/14850.png,./datasets/original/C2_TrainDev/trainB/14850.png
./datasets/original/C2_TrainDev/trainA/13070.png,./datasets/original/C2_TrainDev/trainB/13070.png
./datasets/original/C2_TrainDev/trainA/47748.png,./datasets/original/C2_TrainDev/trainB/47748.png
./datasets/original/C2_TrainDev/trainA/42385.png,./datasets/original/C2_TrainDev/trainB/42385.png
./datasets/original/C2_TrainDev/trainA/47480.png,./datasets/original/C2_TrainDev/trainB/47480.png
./datasets/original/C2_TrainDev/trainA/15036.png,./datasets/original/C2_TrainDev/trainB/15036.png
./datasets/original/C2_TrainDev/trainA/10259.png,./datasets/original/C2_TrainDev/trainB/10259.png
./datasets/original/C2_TrainDev/trainA/02804.png,./datasets/original/C2_TrainDev/trainB/02804.png
./datasets/original/C2_TrainDev/trainA/30423.png,./datasets/original/C2_TrainDev/trainB/30423.png
./datasets/original/C2_TrainDev/trainA/49843.png,./datasets/original/C2_TrainDev/trainB/49843.png
./datasets/original/C2_TrainDev/trainA/31496.png,./datasets/original/C2_TrainDev/trainB/31496.png
./datasets/original/C2_TrainDev/trainA/19124.png,./datasets/original/C2_TrainDev/trainB/19124.png
./datasets/original/C2_TrainDev/trainA/41645.png,./datasets/original/C2_TrainDev/trainB/41645.png
./datasets/original/C2_TrainDev/trainA/29140.png,./datasets/original/C2_TrainDev/trainB/29140.png
./datasets/original/C2_TrainDev/trainA/02412.png,./datasets/original/C2_TrainDev/trainB/02412.png
./datasets/original/C2_TrainDev/trainA/00211.png,./datasets/original/C2_TrainDev/trainB/00211.png
./datasets/original/C2_TrainDev/trainA/16067.png,./datasets/original/C2_TrainDev/trainB/16067.png
./datasets/original/C2_TrainDev/trainA/04017.png,./datasets/original/C2_TrainDev/trainB/04017.png
./datasets/original/C2_TrainDev/trainA/13537.png,./datasets/original/C2_TrainDev/trainB/13537.png
./datasets/original/C2_TrainDev/trainA/09999.png,./datasets/original/C2_TrainDev/trainB/09999.png
./datasets/original/C2_TrainDev/trainA/45365.png,./datasets/original/C2_TrainDev/trainB/45365.png
./datasets/original/C2_TrainDev/trainA/28520.png,./datasets/original/C2_TrainDev/trainB/28520.png
./datasets/original/C2_TrainDev/trainA/40824.png,./datasets/original/C2_TrainDev/trainB/40824.png
./datasets/original/C2_TrainDev/trainA/28010.png,./datasets/original/C2_TrainDev/trainB/28010.png
./datasets/original/C2_TrainDev/trainA/23360.png,./datasets/original/C2_TrainDev/trainB/23360.png
./datasets/original/C2_TrainDev/trainA/47814.png,./datasets/original/C2_TrainDev/trainB/47814.png
./datasets/original/C2_TrainDev/trainA/25555.png,./datasets/original/C2_TrainDev/trainB/25555.png
./datasets/original/C2_TrainDev/trainA/40126.png,./datasets/original/C2_TrainDev/trainB/40126.png
./datasets/original/C2_TrainDev/trainA/03212.png,./datasets/original/C2_TrainDev/trainB/03212.png
./datasets/original/C2_TrainDev/trainA/03314.png,./datasets/original/C2_TrainDev/trainB/03314.png
./datasets/original/C2_TrainDev/trainA/39590.png,./datasets/original/C2_TrainDev/trainB/39590.png
./datasets/original/C2_TrainDev/trainA/47671.png,./datasets/original/C2_TrainDev/trainB/47671.png
./datasets/original/C2_TrainDev/trainA/01185.png,./datasets/original/C2_TrainDev/trainB/01185.png
./datasets/original/C2_TrainDev/trainA/41717.png,./datasets/original/C2_TrainDev/trainB/41717.png
./datasets/original/C2_TrainDev/trainA/14675.png,./datasets/original/C2_TrainDev/trainB/14675.png
./datasets/original/C2_TrainDev/trainA/01574.png,./datasets/original/C2_TrainDev/trainB/01574.png
./datasets/original/C2_TrainDev/trainA/44803.png,./datasets/original/C2_TrainDev/trainB/44803.png
./datasets/original/C2_TrainDev/trainA/42437.png,./datasets/original/C2_TrainDev/trainB/42437.png
./datasets/original/C2_TrainDev/trainA/27811.png,./datasets/original/C2_TrainDev/trainB/27811.png
./datasets/original/C2_TrainDev/trainA/11175.png,./datasets/original/C2_TrainDev/trainB/11175.png
./datasets/original/C2_TrainDev/trainA/00526.png,./datasets/original/C2_TrainDev/trainB/00526.png
./datasets/original/C2_TrainDev/trainA/28944.png,./datasets/original/C2_TrainDev/trainB/28944.png
./datasets/original/C2_TrainDev/trainA/21084.png,./datasets/original/C2_TrainDev/trainB/21084.png
./datasets/original/C2_TrainDev/trainA/13311.png,./datasets/original/C2_TrainDev/trainB/13311.png
